,area,aspect ratio,extent,mean intensity,max intensity,min intensity,orientation,perimeter,solidity,model
0,485.0,4.051710924702564,0.37861046057767367,0.4007344512487066,1.0,0.08954820091983046,0.03284335626115563,167.5685424949238,0.5555555555555556,Ground truth
1,75.0,1.3940739497413874,0.6818181818181818,0.4162733893557423,1.0,0.12873949579831934,1.0673808703133592,30.97056274847714,0.9375,Ground truth
2,85.0,1.3126339037511392,0.7083333333333334,0.3686390827517448,0.6625,0.11567796610169491,0.2656484290746033,33.55634918610404,0.9042553191489362,Ground truth
3,72.0,1.7690690969729586,0.5538461538461539,0.40185624324822805,1.0,0.0706189234052644,0.457789878650031,33.79898987322333,0.9,Ground truth
4,128.0,1.0913978700722045,0.41830065359477125,0.5336175051247011,1.0,0.12931329005807995,-0.926718491368258,68.52691193458118,0.6530612244897959,Ground truth
5,31.0,1.1017655208998336,0.8611111111111112,0.38168910855736077,1.0,0.0806874453830469,0.43273674383599264,18.242640687119284,0.9393939393939394,Ground truth
6,131.0,1.2042814481178656,0.7797619047619048,0.4608172785653702,1.0,0.0992063492063492,-0.44093867233242673,40.384776310850235,0.9562043795620438,Ground truth
7,155.0,1.3332362586311435,0.6512605042016807,0.40292116277083395,1.0,0.08345591840737472,-1.1641474889709913,46.87005768508881,0.9226190476190477,Ground truth
8,108.0,3.2347884738451387,0.4235294117647059,0.5353394658696304,1.0,0.15813528336380256,-0.7035829197256639,48.8700576850888,0.8059701492537313,Ground truth
9,273.0,5.377733422711133,0.5395256916996047,0.4443707334332334,1.0,0.09315814393939394,-0.008392613249744978,112.8050865276332,0.6594202898550725,Ground truth
10,27.0,1.0953352907995169,0.75,0.616015740661146,1.0,0.3217570704031634,-0.13963526624323602,16.48528137423857,0.9642857142857143,Ground truth
11,162.0,3.9534939553697335,0.525974025974026,0.48149677799749124,1.0,0.15724262221220997,0.14870523251520096,71.55634918610404,0.6721991701244814,Ground truth
12,46.0,1.2952630680672996,0.8214285714285714,0.33857778424152674,1.0,0.08119203284172115,1.184806541715739,23.65685424949238,0.9387755102040817,Ground truth
13,43.0,1.8316046061008493,0.5375,0.4478212513902253,1.0,0.09322944653412144,1.156113034450392,25.727922061357855,0.8113207547169812,Ground truth
14,358.0,1.5269410927759552,0.5764895330112721,0.4515810908780758,1.0,0.0717557251908397,0.7200860238388636,87.70458146424488,0.8731707317073171,Ground truth
15,98.0,1.3779517795419955,0.6282051282051282,0.44070964379367067,1.0,0.108881541443393,-0.4770325398718829,38.970562748477136,0.8909090909090909,Ground truth
16,153.0,2.391944724343078,0.5604395604395604,0.3571657829798586,1.0,0.04081632653061224,0.46811180303917405,53.45584412271571,0.8793103448275862,Ground truth
17,136.0,1.341991331974125,0.6476190476190476,0.5349230793782516,1.0,0.16820401519262074,0.5746264999678197,46.04163056034262,0.9066666666666666,Ground truth
18,640.0,3.2277760518246326,0.4134366925064599,0.5552443849670058,0.9352488314544954,0.277426450371185,-0.6118770052204715,125.675144212722,0.9221902017291066,Ground truth
19,171.0,4.317522693025463,0.3717391304347826,0.5131325770126355,1.0,0.17836239666928136,0.6754136049100447,69.94112549695429,0.7916666666666666,Ground truth
20,214.0,1.9791282938661616,0.49537037037037035,0.4318516965606619,1.0,0.1162375732857507,-0.1667936598693765,80.3908729652601,0.6970684039087948,Ground truth
21,51.0,1.73059600452573,0.5151515151515151,0.6207729143385438,1.0,0.24078736552986954,-0.32631539685927574,27.31370849898476,0.7727272727272727,Ground truth
22,94.0,2.5233320994851547,0.618421052631579,0.34829758924563325,1.0,0.06690743204713932,1.5266717205655753,44.79898987322332,0.7966101694915254,Ground truth
23,85.0,1.2468038327906024,0.6439393939393939,0.5118790901760768,1.0,0.07076824992030603,-0.8459441821431374,33.97056274847714,0.9042553191489362,Ground truth
24,65.0,1.698353762055897,0.6770833333333334,0.4629361488185017,1.0,0.10771241830065359,0.2841586790311575,30.14213562373095,0.9285714285714286,Ground truth
25,55.0,1.4456351654757176,0.7857142857142857,0.3678329346092503,1.0,0.07593201754385964,1.4642857828945732,25.899494936611664,0.9649122807017544,Ground truth
26,71.0,1.4408413559076398,0.6574074074074074,0.5414108328618645,1.0,0.22410147991543342,1.4649529717184469,34.14213562373095,0.8452380952380952,Ground truth
27,38.0,1.2024197851936573,0.6785714285714286,0.4217702417321059,0.8866380989481886,0.13108687183482665,0.3675525198272668,21.31370849898476,0.95,Ground truth
28,29.0,1.100394730004124,0.6904761904761905,0.411116359628405,1.0,0.12968036529680366,-1.2186441713329905,18.86396103067893,0.90625,Ground truth
29,57.0,1.4815032381720732,0.7037037037037037,0.394807997912763,1.0,0.10184767913474538,-0.802712638082722,27.31370849898476,0.890625,Ground truth
30,68.0,1.4024971980096688,0.5811965811965812,0.2759705377615621,1.0,0.0464574650649669,-1.2203901056886994,30.97056274847714,0.8947368421052632,Ground truth
31,78.0,1.1691857364205895,0.7878787878787878,0.3267728345388557,1.0,0.08943900978239169,1.5477940183492114,30.14213562373095,0.9629629629629629,Ground truth
32,65.0,1.1187649617557878,0.65,0.360995170748534,0.8018497757847534,0.1412556053811659,-0.34729381420618266,29.556349186104043,0.8783783783783784,Ground truth
33,1071.0,1.725338358558592,0.38032670454545453,0.5392666842877701,1.0,0.0988948710682913,1.388394024825597,197.6812408671319,0.6314858490566038,Ground truth
34,414.0,2.230120218877059,0.368,0.6018841909146331,0.9733979819158695,0.19931856899488926,-1.0503833175771033,135.77564927611036,0.6330275229357798,Ground truth
35,1075.0,2.2421623120689467,0.49402573529411764,0.35220272829051347,1.0,0.06780622470975306,-0.23842056056479652,205.23759005323595,0.7968865826538176,Ground truth
36,504.0,2.23868834751148,0.3130434782608696,0.404262941505656,1.0,0.12363290537327627,0.30028708932163944,146.22539674441617,0.5746864310148233,Ground truth
37,790.0,2.0647012070375577,0.343328987396784,0.3637971644353944,1.0,0.030962384953981594,-0.44354831352709245,261.37972567696687,0.48886138613861385,Ground truth
38,908.0,2.9323618512867196,0.442495126705653,0.3240606128966899,1.0,0.05421210684368579,-0.05118861638283848,176.36753236814712,0.7467105263157895,Ground truth
39,783.0,2.5409616281317846,0.3978658536585366,0.5736106258435508,1.0,0.22387397381850455,0.5571463248789363,147.88225099390857,0.7492822966507177,Ground truth
40,153.0,1.1244700976947775,0.7285714285714285,0.5668120475422708,0.8889730958696476,0.26657824933687,1.281797064999651,44.62741699796952,0.9444444444444444,Ground truth
41,82.0,1.5313216830977314,0.7008547008547008,0.485915333977479,1.0,0.19622362088115514,-1.5075406700686071,33.79898987322333,0.9213483146067416,Ground truth
42,200.0,3.0525075686207837,0.28735632183908044,0.48059532505478453,1.0,0.1848064280496713,0.9069763906021504,91.74011537017762,0.625,Ground truth
43,474.0,1.2014728870606886,0.6583333333333333,0.39644631257164686,0.7753152464654184,0.09476499808941537,1.4919708606430961,88.42640687119285,0.9028571428571428,Ground truth
44,438.0,1.4723660198985966,0.6033057851239669,0.5223706113223684,0.988628762541806,0.15719063545150502,-1.4731170037386179,98.01219330881976,0.8342857142857143,Ground truth
45,322.0,1.1800476321195608,0.706140350877193,0.47075630007465064,1.0,0.11583528624037495,-1.2658416754852795,67.35533905932738,0.9554896142433235,Ground truth
46,1161.0,3.6278952453229296,0.35833333333333334,0.3969117739331816,1.0,0.11005991800693787,0.7427074181568244,180.58683245815342,0.8657718120805369,Ground truth
47,303.0,1.2299197814933378,0.8015873015873016,0.1537970268518501,0.300697510718628,0.06527164522941063,0.5057062798044832,67.04163056034261,0.946875,Ground truth
48,178.0,3.685811670614757,0.4708994708994709,0.5762457407563853,1.0,0.243734335839599,-1.1539531770813634,64.52691193458118,0.9035532994923858,Ground truth
49,119.0,3.808751464529549,0.4160839160839161,0.3642619209846102,1.0,0.138996138996139,1.322921610709602,60.45584412271571,0.7777777777777778,Ground truth
50,1193.0,2.36979780443588,0.6207075962539021,0.42342928948450026,1.0,0.08875219683655536,-1.4504225687323251,153.88225099390857,0.9169869331283628,Ground truth
51,149.0,3.2969327886249986,0.3016194331983806,0.42445193294238354,1.0,0.13506311360448808,-0.5434852048472646,70.14823227814082,0.6898148148148148,Ground truth
52,239.0,3.1944115490451304,0.39052287581699346,0.5502773006877663,1.0,0.09421338155515371,1.2127775949828998,102.08326112068525,0.6289473684210526,Ground truth
53,889.0,3.9858321721174685,0.5153623188405797,0.2977725836437515,1.0,0.031086626566979594,-0.09012817707292813,183.05382386916236,0.7791411042944786,Ground truth
54,541.0,7.881199637717905,0.18401360544217688,0.45816269325762504,1.0,0.06825300156603445,1.2050813350634317,213.44469683442247,0.525242718446602,Ground truth
55,174.0,2.1039144202474134,0.5576923076923077,0.3363611000465552,1.0,0.08717648779061267,-0.23433911846369723,63.11269837220809,0.8093023255813954,Ground truth
56,55.0,1.1171414523602496,0.7638888888888888,0.47415911509561737,1.0,0.13471089038666192,-1.1154146674788146,25.313708498984763,0.9322033898305084,Ground truth
57,183.0,2.317326090295469,0.5027472527472527,0.35312654514626574,1.0,0.12229811921025545,-1.419356588314971,76.94112549695429,0.7093023255813954,Ground truth
58,143.0,3.0239198839410366,0.4673202614379085,0.39107179948764104,1.0,0.13551980198019803,-0.7744309442259001,53.698484809834994,0.9050632911392406,Ground truth
59,107.0,1.358806917775943,0.6948051948051948,0.2743456156520685,1.0,0.07350740063196408,0.08628535044830554,38.384776310850235,0.9385964912280702,Ground truth
60,116.0,1.5581253562577286,0.6373626373626373,0.4441729093795114,1.0,0.07831701728806499,-0.8154739902189116,41.21320343559643,0.9206349206349206,Ground truth
61,83.0,1.065131265873519,0.6287878787878788,0.5468824238423182,1.0,0.18534661685346618,-1.3261046729989527,33.798989873223334,0.9021739130434783,Ground truth
62,635.0,2.7949117776288945,0.48996913580246915,0.39344733134516224,1.0,0.06784741144414169,1.4108024107059993,150.46803743153546,0.6857451403887689,Ground truth
63,366.0,5.438537437053034,0.24126565589980223,0.4520538963049941,1.0,0.09174820011076242,0.8115154694614565,120.05992052357226,0.8079470198675497,Ground truth
64,34.0,1.4308939597688104,0.6071428571428571,0.19477340912679614,0.3842570661613769,0.09158376756671403,0.49162295249679216,20.899494936611664,0.8717948717948718,Ground truth
65,57.0,1.5564907028202637,0.6333333333333333,0.2727207135205937,0.6254349889275546,0.08921227459664663,0.9628273672588562,27.556349186104043,0.890625,Ground truth
